ClassID,BornAniCount,DeadHideTime,DeadHideBlendTime,SpriteScale,TopOffset,MidOffset,BtmOffset,LODDist,PT_Body,PT_Shirt,PT_Pants,PT_PantsAdd1,PT_PantsAdd2,PT_Face,PT_Hair,PT_Hat,PT_Gloves,PT_Boots,PT_Belt,PT_Outer,PT_OuterAdd1,PT_OuterAdd2,Item1,Item2,Item3,Item4,Item5,WlkAniSPD,RunAniSPD,MoveCompleteLoop,ClassName,RootName,FileName,EffectPostFix,UseSilhouette,Full3D_Model,DirType,MorphFile,Render,AutoJump,UseBone,Retarget,RootNode,ForceHitDummy,TopDummy,LookAtNode,HitEffectNode,DamageTextNode,PT_BodyColor,PT_ShirtColor,PT_PantsColor,PT_PantsAdd1Color,PT_PantsAdd2Color,PT_FaceColor,PT_HairColor,PT_HatColor,PT_GlovesColor,PT_BootsColor,PT_BeltColor,PT_OuterColor,PT_OuterAdd1Color,PT_OuterAdd2Color,Item1Node,Item1Color,Item1Scale,Item2Node,Item2Color,Item2Scale,Item3Node,Item3Color,Item3Scale,Item4Node,Item4Color,Item4Scale,Item5Node,Item5Color,Item5Scale,CheckBoundingBox,HitRotate
12800,0,0,0,39322,0,0,0,0,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_abbey_trap,D_abbey_trap,D_abbey_trap,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
15360,0,0,0,39322,0,0,0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_castle_handlebar,D_castle_handlebar,D_castle_handlebar,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
17920,0,0,0,39322,0,0,0,0,17920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_castle_trap,D_castle_trap,D_castle_trap,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
20480,0,0,0,39322,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_catacomb_stonetrap1,D_catacomb_stonetrap1,D_catacomb_stonetrap1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
23040,0,0,0,39322,0,0,0,0,23040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_catacomb_stonetrap2,D_catacomb_stonetrap2,D_catacomb_stonetrap2,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
25600,0,0,0,39322,0,0,0,0,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_catacomb_stonetrap3,D_catacomb_stonetrap3,D_catacomb_stonetrap3,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
28160,0,0,0,39322,0,0,0,0,28160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_catacomb_stonetrap4,D_catacomb_stonetrap4,D_catacomb_stonetrap4,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
30720,0,0,0,39322,0,0,0,0,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_catacomb_stonetrap5,D_catacomb_stonetrap5,D_catacomb_stonetrap5,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
51456,0,0,0,39322,0,0,0,0,51456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armedtortoise,Armedtortoise,Armedtortoise,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
11520,0,0,0,39322,0,0,0,0,11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPC_Cart1,NPC_Cart1,NPC_Cart1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
11776,0,0,0,39322,0,0,0,0,11776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPC_Blowfish1,NPC_Blowfish1,NPC_Blowfish1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
20736,0,0,0,39322,0,0,0,0,20736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,statue_zemina,statue_zemina,statue_zemina,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
20992,0,0,0,39322,0,0,0,0,20992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,statue_bakarine,statue_bakarine,statue_bakarine,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
21248,0,0,0,39322,0,0,0,0,21248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,statue_vakarine_event01,statue_vakarine_event01,statue_vakarine_event01,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
21504,0,0,0,39322,0,0,0,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,statue_vakarine_event02,statue_vakarine_event02,statue_vakarine_event02,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
65280,0,0,0,39322,0,0,0,0,65280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kepacart1,Kepacart1,Kepacart1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kepacart2,Kepacart2,Kepacart2,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
256,0,0,0,39322,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kepacart3,Kepacart3,Kepacart3,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
512,0,0,0,39322,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Golem_battlestart,Golem_battlestart,Golem_battlestart,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
768,0,0,0,39322,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cart_empty,cart_empty,cart_empty,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
1024,0,0,0,39322,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cart_spp,cart_spp,cart_spp,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
2048,0,0,0,39322,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holyark,holyark,holyark,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
2304,0,0,0,39322,0,0,0,0,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holyark_black,holyark_black,holyark_black,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
2560,0,0,0,39322,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holyark_green,holyark_green,holyark_green,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
2816,0,0,0,39322,0,0,0,0,2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holyark_white,holyark_white,holyark_white,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
3072,0,0,0,39322,0,0,0,0,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holyark_yellow,holyark_yellow,holyark_yellow,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
45312,0,0,0,39322,0,0,0,0,45312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icewall_1,icewall,icewall_1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
45568,0,0,0,39322,0,0,0,0,45568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icewall_2,icewall,icewall_2,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
45824,0,0,0,39322,0,0,0,0,45824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icewall_3,icewall,icewall_3,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
46080,0,0,0,39322,0,0,0,0,46080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icepillar_1,icepillar,icepillar_1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
47872,0,0,0,39322,0,0,0,0,47872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bonfire_1,bonfire_1,bonfire_1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
5376,0,0,0,39322,0,0,0,0,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Board1,Board1,Board1,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
5632,0,0,0,39322,0,0,0,0,5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Board2,Board2,Board2,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
5888,0,0,0,39322,0,0,0,0,5888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Board3,Board3,Board3,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
30720,0,0,0,39322,0,0,0,0,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dice1,Dice1,Dice1,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
30976,0,0,0,39322,0,0,0,0,30976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dice2,Dice2,Dice2,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
31232,0,0,0,39322,0,0,0,0,31232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dice3,Dice3,Dice3,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
31488,0,0,0,39322,0,0,0,0,31488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dice4,Dice4,Dice4,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
31744,0,0,0,39322,0,0,0,0,31744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dice5,Dice5,Dice5,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
32000,0,0,0,39322,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dice6,Dice6,Dice6,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
32256,0,0,0,39322,0,0,0,0,32256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diceani1,Diceani1,Diceani1,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
32512,0,0,0,39322,0,0,0,0,32512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diceani2,Diceani2,Diceani2,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
32768,0,0,0,39322,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diceani3,Diceani3,Diceani3,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
