ClassID,Level,STR_Rate,CON_Rate,MNA_Rate,DEX_Rate,EXP_Rate,JEXP_Rate,Blockable,HPCount,SuperDropRegenRatio,Hardness_ATK,Hardness_DEF,Scale,BaseOffset,WlkMSPD,RunMSPD,FIXMSPD_BM,SecPerAngle,GuardImpactTime,FixedAttack,FixedDefence,FixedLife,ATKValue,ATKRange,DEFValue,CustomResist,CustomLife,MultipleLife,MultipleATKR,MonSR,MonSDR,AriesDEF,SlashDEF,StrikeDEF,ResFire,ResIce,ResPoison,BLOCK,PARRY,CustomEXP,CustomJobEXP,HitRng,SearchRange,AniASPD,NumOfAttack,HitTime1,HitTime2,HitTime3,BornTime,DeadTime,DyingTime,MinR,MaxR,ForceVel,SplRange,SplLimit,SplDam,BuffFreq,Ratio,PreDelay,LifeTime,KDArmor,Range,AppTime,HitRadius,Mass,Hit,RHP,KP,Hits,KDownPower,KDownVAngle,Stat,ACC,CRASH,KDRank,TargetMark,TargetWindow,Hide,ShowBaseInfoUI,DialogRotate,DialogChaseDist,QuestCount1,QuestCount2,QuestCount3,QuestCount4,NumArg1,NumArg2,NumArg3,NumArg4,UseAiOutOfPC,MaxHate,MonDmgRate,ShieldRate,HitDelayFix,SurroundSize,SurroundRate,CantGenRange,ClassName,Name,SET,SET_ANI,INT_Rate,UniqueName,EquipDropType,DropItemList,SkillType,JobName,RingCommand,Tactics,SimpleAI,BTree,Journal,StatType,BornScript,HeadIcon,Icon,MinimapIcon,TooltipType,TargetIcon,ModelType,BoneScale,AttachEffectIndex,DeadEffect,Attribute,AttackType,HitType,HitProof,HitValue,DialogCursor,Faction,GroupName,Feature1,Feature2,OnCheat,MonRank,Grade,BornAni,RaceType,MoveType,SpecialDefType,SpecialAtkType,ImmuneDebuff,ImmuneBuff_BM,JobType,Race1,Race2,Race3,LayerType,WpnType,BlowSoundType,DefSoundType,BlkSoundType,AtkType,ClassType,SplType,Buff,DefType,DefValue,BlkType,Rotate,OBB,Obstacle,OBBSize,Interactive,Hittable,DropItemIndex,KdDead,HoldProof,PrevTMName,TMName,NextTMName,PrevTSName,TSName,NextTSName,IdleScript,ActiveSpawn,Enter,Leave,Dialog,Occupation,ViewInvi,SizeFont,Size,QuestName,OnlyPCCheck,StrArg1,StrArg2,NpcMark,TargetMsg,UseTitle,AlwaysTitle,Ridable,OBBCheck,WeaponMaterial,ArmorMaterial,ResistType,WeakType,MergeTable1,MergeClass1,MergeTable2,MergeClass2,Icon_Wiki,Desc,HateMark
21504,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_3,마을 아저씨3,npc_village_uncle_03,npc\village_uncle_1,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
22016,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_4,마을 아저씨4,npc_village_uncle_04,npc\village_uncle_1,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
22528,0,0,0,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_auctioneer,경매인,npc_auctioneer,npc_auctioneer,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_man_auction,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
23040,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer4_m,하급 관리 장교 4,npc_low_lev_officer4_m,npc_low_lev_officer_m,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
23552,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer5_m,하급 관리 장교 5,npc_low_lev_officer5_m,npc_low_lev_officer_m,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
24064,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer6_m,하급 관리 장교 6,npc_low_lev_officer6_m,npc_low_lev_officer_m,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
24576,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer7_m,하급 관리 장교 7,npc_low_lev_officer7_m,npc_low_lev_officer_m,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
25088,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_matron2,중년 부인2,npc_matron2,npc_matron,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
25600,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_matron3,중년 부인3,npc_matron3,npc_matron,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
26112,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_matron4,중년 부인4,npc_matron4,npc_matron,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
26624,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_matron5,중년 부인5,npc_matron5,npc_matron,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
27136,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_matron6,중년 부인6,npc_matron6,npc_matron,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
27648,0,0,0,0,0,0,0,0,0,0,0,0,18350,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_miner2,베테랑 광부2,npc_miner2,npc_miner,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
28160,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_5,마을 아저씨5,npc_village_uncle_05,npc\village_uncle_1,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
28672,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_6,마을 아저씨6,npc_village_uncle_06,npc\village_uncle_1,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
29184,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_7,마을 아저씨7,npc_village_uncle_07,npc\village_uncle_2,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
29696,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_8,마을 아저씨8,npc_village_uncle_08,npc\village_uncle_1,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
30208,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_9,마을 아저씨9,npc_village_uncle_09,npc\village_uncle_2,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,NO,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
30720,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_10,마을 아저씨10,npc_village_uncle_10,npc\village_uncle_2,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
31232,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_11,마을 아저씨11,npc_village_uncle_11,npc\village_uncle_2,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
31744,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_village_uncle_12,마을 아저씨12,npc_village_uncle_12,npc\village_uncle_2,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
32256,0,0,0,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_auctionHelper,경매인 도우미,npc_auctionHelper,npc_auctionHelper,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_man_auction,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
32768,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,soldier6_axe,벌목하는 병사,soldier6_axe,soldier6_axe,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
33280,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_c_matron6,도시 중년 부인,npc_c_matron6,npc_c_matron6,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
33792,0,0,0,0,0,0,0,0,0,0,0,0,10486,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_c_blacksmith,도시 대장장이,npc_c_blacksmith,npc_c_blacksmith,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_man_smith,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
