ClassID,Circle_1,Circle_2,Circle_3,Circle_4,Circle_5,Circle_6,Circle_7,Circle_8
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
36864,61935,49152,32768,24576,24576,24576,49152,0
40960,61935,49152,32768,24576,24576,24576,49152,0
45056,61935,49152,32768,24576,24576,24576,49152,0
49152,61935,49152,32768,24576,24576,24576,49152,0
53248,61935,49152,32768,24576,24576,24576,49152,0
57344,61935,49152,32768,24576,24576,24576,49152,0
61440,61935,49152,32768,24576,24576,24576,49152,0
0,61935,49152,32768,24576,24576,24576,49152,0
4096,61935,49152,32768,24576,24576,24576,49152,0
8192,61935,49152,32768,24576,24576,24576,49152,0
12288,61935,49152,32768,24576,24576,24576,49152,0
16384,61935,49152,32768,24576,24576,24576,49152,0
20480,61935,49152,32768,24576,24576,24576,49152,0
24576,61935,49152,32768,24576,24576,24576,49152,0
28672,61935,49152,32768,24576,24576,24576,49152,0
32768,61935,49152,32768,24576,24576,24576,49152,0
